,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
0,25,2.339781215391047,-2.0175202489669424,1.4187007084146699,0.7451656349632343,0.949339938770062,0.5024021914762862,985,25,6.406794715008011,0.0,0.5,1.0,0.1
1,31,2.339781215391047,-1.2820697487220316,6.1943857061422305,0.7058993212779849,1.0199038659440294,0.6871502172950689,958,18,7.47205742100584,0.0610872386909167,0.8583432503804825,0.5827758924206115,0.026557590635584008
2,32,2.339781215391047,-1.2820697487220316,3.2967790783075315,0.7058993212779849,1.0199038659440294,0.6871502172950689,958,18,7.47205742100584,0.0610872386909167,0.8583432503804825,0.5827758924206115,0.026557590635584008
3,33,2.339781215391047,-1.2820697487220316,2.330910202362631,0.7058993212779849,1.0199038659440294,0.6871502172950689,958,18,7.47205742100584,0.0610872386909167,0.8583432503804825,0.5827758924206115,0.026557590635584008
4,87,-3.4910691646765213,-2.0175202489669424,-1.5325653014169696,0.7033697400916376,1.0243960024379408,0.6892865272269474,893,42,5.693614648924205,0.0,1.0,0.5417236755958018,0.1
5,88,-3.4910691646765213,-2.0175202489669424,-1.1462177510390095,0.7362179457823568,0.9660037763818945,0.5526777643824599,161,2,1.0,0.0,0.5,0.8135609764171714,0.1
6,89,-3.4910691646765213,-2.0175202489669424,-0.7598702006610495,0.743750574534235,0.9520731765012539,0.5054464189946767,971,4,1.0,0.0,0.5013714455818227,1.0,0.1
7,90,-3.4910691646765213,-2.0175202489669424,-0.3735226502830894,0.7370534002215821,0.9644302172116981,0.5435606472676537,948,2,6.736437202566588,0.0,1.0,1.0,0.1
8,91,-3.4910691646765213,-2.0175202489669424,0.01282490009487056,0.7437214471634073,0.952123229339354,0.5037605130351128,977,15,8.17078376768842,0.0,0.5624457527213268,1.0,0.09148383686077828
9,92,-3.4910691646765213,-2.0175202489669424,0.3991724504728306,0.7038001315223781,1.0236525916849393,0.6866713170314918,958,24,2.969848787433632,0.04016970077455939,0.5052092151722072,0.6111292372509114,0.0698569345515847
10,93,-3.4910691646765213,-2.0175202489669424,0.7855200008507908,0.7061766211078031,1.0195258808943863,0.6860892667448321,319,35,3.0331629126333213,0.0,0.5,0.5,0.1
11,94,-3.4910691646765213,-2.0175202489669424,1.1718675512287509,0.7043303653069759,1.022723989123571,0.6875562845191087,307,27,5.975650651439239,0.0,0.5,0.5,0.1
12,95,-3.4910691646765213,-2.0175202489669424,1.5582151016067105,0.7424734479586867,0.9544895946264542,0.505536385838979,319,42,5.110297637950372,0.0,0.5,1.0,0.1
13,108,-3.4910691646765213,-1.8336576239057147,-1.5325653014169696,0.7033697400916376,1.0243960024379408,0.6892865272269474,893,42,5.693614648924205,0.0,1.0,0.5417236755958018,0.1
14,109,-3.4910691646765213,-1.8336576239057147,-1.1462177510390095,0.7362179457823568,0.9660037763818945,0.5526777643824599,161,2,1.0,0.0,0.5,0.8135609764171714,0.1
